VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,3/1/2016 0:00,3/1/2016 0:09,1,3.2,-74.00661469,40.7166214,1,N,-73.99010468,40.75605011,2,11,0.5,0.5,0,0,0.3,12.3
2,3/1/2016 0:00,3/1/2016 0:08,1,1.59,-73.98226929,40.77061844,1,N,-73.96874237,40.75503922,1,8,0.5,0.5,1.86,0,0.3,11.16
2,3/1/2016 0:00,3/1/2016 0:32,3,16.81,-73.79238892,40.64503098,2,N,-73.98628998,40.75851822,1,52,0,0.5,8,5.54,0.3,66.34
1,3/1/2016 0:00,3/1/2016 0:03,2,0.5,-73.98378754,40.73189163,1,N,-73.97581482,40.72851944,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,3/1/2016 0:00,3/1/2016 0:06,1,0.6,-73.99941254,40.73856354,1,N,-74.00245667,40.745327,2,5.5,0.5,0.5,0,0,0.3,6.8
1,3/1/2016 0:00,3/1/2016 0:19,1,9.9,-73.86585999,40.7711792,1,N,-73.92384338,40.69843292,2,28.5,0.5,0.5,0,0,0.3,29.8
2,3/1/2016 0:00,3/1/2016 0:02,2,0.8,-73.96642303,40.76165009,1,N,-73.95902252,40.76818085,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,3/1/2016 0:00,3/1/2016 0:02,2,0.49,-73.98986816,40.75711823,1,N,-73.98538971,40.76319122,2,4,0.5,0.5,0,0,0.3,5.3
2,3/1/2016 0:00,3/1/2016 0:14,1,5.31,-73.98406982,40.74290085,1,N,-73.94271088,40.71472931,1,17,0.5,0.5,4.58,0,0.3,22.88
1,3/1/2016 0:00,3/1/2016 0:12,1,3.5,-74.00041962,40.72746277,1,N,-73.94773865,40.7098732,2,13,0.5,0.5,0,0,0.3,14.3
2,3/1/2016 0:00,3/1/2016 0:31,2,9.14,-73.99080658,40.75765228,1,N,-73.88148499,40.73888397,1,31,0.5,0.5,6.46,0,0.3,38.76
2,3/1/2016 0:00,3/1/2016 0:07,5,2.17,-73.97548676,40.78703308,1,N,-73.95295715,40.80764389,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,3/1/2016 0:00,3/1/2016 0:36,1,18.03,-73.78941345,40.64701843,2,N,-74.00099182,40.72694016,1,52,0,0.5,13.2,0,0.3,66
1,3/1/2016 0:00,3/1/2016 0:03,1,1,-73.98112488,40.73730087,1,N,-73.98801422,40.7256012,1,5,0.5,0.5,1,0,0.3,7.3
2,3/1/2016 0:00,3/1/2016 0:26,1,11.53,-73.99230194,40.7497139,1,N,-74.03071594,40.61862183,2,33.5,0.5,0.5,0,0,0.3,34.8
2,3/1/2016 0:00,3/1/2016 0:16,4,4.26,-74.0079422,40.70626831,1,N,-73.9564209,40.71889877,2,16,0.5,0.5,0,0,0.3,17.3
2,3/1/2016 0:00,3/1/2016 0:10,2,2.66,-73.95465851,40.76890945,1,N,-73.97611237,40.74494934,1,11,0.5,0.5,2.46,0,0.3,14.76
1,3/1/2016 0:00,3/1/2016 0:10,1,1.7,-73.96561432,40.79033279,1,N,-73.94799042,40.77451706,1,9,0.5,0.5,2.05,0,0.3,12.35
1,3/1/2016 0:00,3/1/2016 0:11,1,2.4,-73.98728943,40.75569153,1,N,-73.96084595,40.76950073,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,3/1/2016 0:00,3/1/2016 0:04,1,1,-73.98183441,40.75626373,1,N,-73.98706055,40.74866867,2,5.5,0.5,0.5,0,0,0.3,6.8
1,3/1/2016 0:00,3/1/2016 0:13,2,3.7,-73.95122528,40.78277206,1,N,-73.98895264,40.7482605,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,3/1/2016 0:00,3/1/2016 0:08,1,1.3,-73.98300934,40.75618362,1,N,-73.96585846,40.75423813,1,7.5,0.5,0.5,0,0,0.3,8.8
1,3/1/2016 0:00,3/1/2016 0:29,1,9.2,-73.98862457,40.7216835,1,N,-73.93851471,40.81702042,1,31,0.5,0.5,8.05,0,0.3,40.35
2,3/1/2016 0:00,3/1/2016 0:04,5,0.79,-73.99179077,40.74918747,1,N,-73.98950958,40.75777817,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,3/1/2016 0:00,3/1/2016 0:02,1,0.95,-73.99591827,40.73867035,1,N,-73.99203491,40.74949646,2,4.5,0.5,0.5,0,0,0.3,5.8
1,3/1/2016 0:00,3/1/2016 0:21,1,6.9,-73.95418549,40.76414108,1,N,-73.9024353,40.82696915,2,22.5,0.5,0.5,0,0,0.3,23.8
2,3/1/2016 0:00,3/1/2016 0:16,1,4.26,-73.96170044,40.65494919,1,N,-73.93612671,40.69771957,1,15.5,0.5,0.5,2,0,0.3,18.8
2,3/1/2016 0:00,3/1/2016 0:11,1,3.11,-73.9890213,40.7189064,1,N,-73.94670868,40.69564819,2,12,0.5,0.5,0,0,0.3,13.3
1,3/1/2016 0:00,3/1/2016 0:09,1,3.8,-73.97113037,40.75152588,1,N,-73.98873901,40.71282196,1,13,0.5,0.5,2.85,0,0.3,17.15
1,3/1/2016 0:00,3/1/2016 0:11,1,2.8,-73.98197174,40.76169586,1,N,-73.97492218,40.79317474,2,11,0.5,0.5,0,0,0.3,12.3
2,3/1/2016 0:00,3/1/2016 0:03,1,1.21,-73.96903992,40.79098129,1,N,-73.96208954,40.80535126,1,5.5,0.5,0.5,1,0,0.3,7.8
2,3/1/2016 0:00,3/1/2016 0:04,1,1.31,-73.99842834,40.74058151,1,N,-73.99459076,40.75498962,1,6,0.5,0.5,1.46,0,0.3,8.76
1,3/1/2016 0:00,3/1/2016 0:12,1,2.7,-74.00578308,40.74040985,1,N,-73.98197174,40.76400757,1,11,0.5,0.5,2.45,0,0.3,14.75
2,3/1/2016 0:00,3/1/2016 0:25,1,5.39,-73.98713684,40.7205162,1,N,-73.96949768,40.76110458,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,3/1/2016 0:00,3/1/2016 0:13,1,2.82,-73.97879028,40.76246643,1,N,-73.98910522,40.73071671,1,11.5,0.5,0.5,3.2,0,0.3,16
2,3/1/2016 0:00,3/1/2016 0:09,1,2.07,-73.9825058,40.75724411,1,N,-73.98570251,40.77806473,1,9.5,0.5,0.5,1.7,0,0.3,12.5
1,3/1/2016 0:00,3/1/2016 0:18,1,7.7,-74.01290131,40.70807266,1,N,-73.96126556,40.64998245,1,23.5,0.5,0.5,1,0,0.3,25.8
1,3/1/2016 0:00,3/1/2016 0:18,1,5.1,-73.96903992,40.79089355,1,N,-73.9895401,40.73448181,2,17.5,0.5,0.5,0,0,0.3,18.8
2,3/1/2016 0:00,3/1/2016 0:14,3,3.34,-73.98222351,40.75860977,1,N,-73.93955231,40.75173187,1,13,0.5,0.5,1,0,0.3,15.3
2,3/1/2016 0:00,3/1/2016 0:05,2,2.69,-74.00289917,40.74930954,1,N,-73.97846985,40.78313828,2,9,0.5,0.5,0,0,0.3,10.3
2,3/1/2016 0:00,3/1/2016 0:04,1,0.71,-73.98590851,40.75759888,1,N,-73.99256897,40.75347137,2,4.5,0.5,0.5,0,0,0.3,5.8
2,3/1/2016 0:00,3/1/2016 0:08,1,1.42,-73.99240112,40.75899887,1,N,-73.9770813,40.74710846,1,7.5,0.5,0.5,2.2,0,0.3,11
2,3/1/2016 0:00,3/1/2016 0:14,5,4.28,-73.98390198,40.76818848,1,N,-74.01125336,40.71347809,1,15,0.5,0.5,4.89,0,0.3,21.19
2,3/1/2016 0:00,3/1/2016 0:11,1,1.84,-73.99774933,40.75659943,1,N,-74.00470734,40.7345314,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,3/1/2016 0:00,3/1/2016 0:18,6,3.95,-73.98654175,40.76678848,1,N,-73.97782135,40.72602844,1,15,0.5,0.5,3.26,0,0.3,19.56
2,3/1/2016 0:00,3/1/2016 0:14,3,3.65,-73.98704529,40.75561523,1,N,-73.94645691,40.7768631,1,14,0.5,0.5,3,0,0.3,18.3
2,3/1/2016 0:00,3/1/2016 0:15,6,9.46,-73.99542999,40.72500229,1,N,-73.85942841,40.73581696,1,26.5,0.5,0.5,4,0,0.3,31.8
2,3/1/2016 0:00,3/1/2016 0:03,1,0.48,-73.99212646,40.72537231,1,N,-73.98706055,40.72983551,2,4,0.5,0.5,0,0,0.3,5.3
2,3/1/2016 0:00,3/1/2016 0:38,1,19.35,-73.78942871,40.64771652,2,N,-73.97074127,40.79333115,1,52,0,0.5,6.66,5.54,0.3,65
2,3/1/2016 0:00,3/1/2016 0:21,1,11.25,-73.87077332,40.77368927,1,N,-73.98858643,40.75933075,1,32.5,0.5,0.5,11.8,5.54,0.3,51.14
1,3/1/2016 0:00,3/1/2016 0:08,1,2.2,-73.95204926,40.7141304,1,N,-73.96796417,40.68948746,2,9.5,0.5,0.5,0,0,0.3,10.8
2,3/1/2016 0:00,3/1/2016 0:15,1,4.65,-73.97259521,40.75608444,1,N,-73.95128632,40.81033325,1,15.5,0.5,0.5,2,0,0.3,18.8
1,3/1/2016 0:00,3/1/2016 0:10,1,1.8,-74.0059433,40.74035263,1,N,-73.97843933,40.73427582,1,9,0.5,0.5,1,0,0.3,11.3
2,3/1/2016 0:00,3/1/2016 0:35,1,10.34,-73.9900589,40.76193619,1,N,-73.85777283,40.74325562,1,34.5,0.5,0.5,0,0,0.3,35.8
1,3/1/2016 0:00,3/1/2016 0:03,1,1.1,-73.97267151,40.75598907,1,N,-73.98126221,40.74206924,1,5.5,0.5,0.5,1,0,0.3,7.8
1,3/1/2016 0:00,3/1/2016 0:23,1,6.8,-73.97994995,40.74975204,1,N,-73.94968414,40.68077087,1,22.5,0.5,0.5,4.75,0,0.3,28.55
1,3/1/2016 0:00,3/1/2016 0:08,1,1.4,-73.98271942,40.74505615,1,N,-73.97182465,40.76203918,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,3/1/2016 0:00,3/1/2016 0:12,1,6.3,-73.87252045,40.77450943,1,N,-73.95454407,40.74215317,1,19,0.5,0.5,4.06,0,0.3,24.36
2,3/1/2016 0:00,3/1/2016 0:14,1,5.52,-73.98957825,40.72058105,1,N,-73.9394989,40.79024124,1,16.5,0.5,0.5,2,0,0.3,19.8
1,3/1/2016 0:00,3/1/2016 0:04,1,0.6,-73.97259521,40.75928116,1,N,-73.97032928,40.75235367,1,5,0.5,0.5,1.25,0,0.3,7.55
1,3/1/2016 0:00,3/1/2016 0:19,1,3.4,-74.0061264,40.74233246,1,N,-73.9910965,40.71963882,2,15,0.5,0.5,0,0,0.3,16.3
2,3/1/2016 0:00,3/1/2016 0:16,1,9.79,-73.87443542,40.77402115,1,N,-74.00138855,40.72154999,2,27.5,0.5,0.5,0,0,0.3,28.8
2,3/1/2016 0:00,3/1/2016 0:07,4,1.04,-73.96793365,40.76699829,1,N,-73.98139191,40.76841354,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,3/1/2016 0:00,3/1/2016 0:17,1,10.2,-73.87453461,40.7741127,1,N,-74.00366211,40.71591187,1,29,0.5,0.5,6.06,0,0.3,36.36
2,3/1/2016 0:00,3/1/2016 0:08,1,2.54,-73.94833374,40.7783165,1,N,-73.92554474,40.8056488,2,9.5,0.5,0.5,0,0,0.3,10.8
2,3/1/2016 0:00,3/1/2016 0:05,1,1.32,-73.99053192,40.73498917,1,N,-74.00089264,40.71855164,1,6,0.5,0.5,1.46,0,0.3,8.76
2,3/1/2016 0:00,3/1/2016 0:08,2,1.51,-73.98603821,40.72309875,1,N,-74.00237274,40.73345184,2,7.5,0.5,0.5,0,0,0.3,8.8
1,3/1/2016 0:00,3/1/2016 0:09,1,1.4,-73.98059082,40.67628479,1,N,-73.9573288,40.67429352,1,8,0.5,0.5,2.3,0,0.3,11.6
1,3/1/2016 0:00,3/1/2016 0:08,1,1.3,-74.01022339,40.72105026,1,N,-74.00580597,40.70624542,1,7,0.5,0.5,1.65,0,0.3,9.95
2,3/1/2016 0:00,3/1/2016 0:05,3,1.16,-73.98274231,40.72293091,1,N,-73.98471069,40.73477936,1,6,0.5,0.5,0,0,0.3,7.3
2,3/1/2016 0:00,3/1/2016 0:04,5,0.89,-73.99111176,40.72338104,1,N,-73.98262024,40.73123932,1,5,0.5,0.5,1.26,0,0.3,7.56
2,3/1/2016 0:00,3/1/2016 0:15,1,7.06,-73.91590118,40.76673889,1,N,-73.95974731,40.77202988,1,21.5,0.5,0.5,2,5.54,0.3,30.34
2,3/1/2016 0:00,3/1/2016 0:16,2,5.57,-74.0058136,40.71789932,1,N,-73.95327759,40.77154922,2,17.5,0.5,0.5,0,0,0.3,18.8
2,3/1/2016 0:00,3/1/2016 0:06,1,0.99,-73.98741913,40.76068878,1,N,-73.99150848,40.75009155,2,6,0.5,0.5,0,0,0.3,7.3
1,3/1/2016 0:00,3/1/2016 0:04,1,0.6,-73.98301697,40.74217987,1,N,-73.98646545,40.72703171,1,4.5,0.5,0.5,1,0,0.3,6.8
2,3/1/2016 0:00,3/1/2016 0:08,2,2.81,-73.96698761,40.76136017,1,N,-73.93946838,40.79051208,1,10,0.5,0.5,2.26,0,0.3,13.56
2,3/1/2016 0:00,3/1/2016 0:12,3,2.45,-73.98740387,40.72186661,1,N,-73.99153137,40.74585342,1,10.5,0.5,0.5,1,0,0.3,12.8
2,3/1/2016 0:00,3/1/2016 0:10,1,2.61,-73.97839355,40.75227356,1,N,-73.97775269,40.77882385,1,10.5,0.5,0.5,2,0,0.3,13.8
1,3/1/2016 0:00,3/1/2016 0:06,1,1,-73.97275543,40.75590515,1,N,-73.98736572,40.7563591,2,6,0.5,0.5,0,0,0.3,7.3
2,3/1/2016 0:00,3/1/2016 0:09,1,0.73,-74.65130615,40.60926056,1,N,-74.65130615,40.60926056,1,6.5,0.5,0.5,1,0,0.3,8.8
2,3/1/2016 0:00,3/1/2016 0:08,2,1.92,-73.9866333,40.7412262,1,N,-73.99603271,40.71889114,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,3/1/2016 0:00,3/1/2016 0:13,1,3.25,-73.98587799,40.74684143,1,N,-74.00724792,40.70756149,1,12,0.5,0.5,2,0,0.3,15.3
2,3/1/2016 0:00,3/1/2016 0:10,1,4.83,-73.97080994,40.75181961,1,N,-74.00531769,40.70896149,2,15.5,0.5,0.5,0,0,0.3,16.8
2,3/1/2016 0:00,3/1/2016 0:08,1,2.46,-73.97491455,40.76174545,1,N,-73.98908997,40.73230362,1,9.5,0.5,0.5,1,0,0.3,11.8
1,3/1/2016 0:00,3/1/2016 0:12,1,2.8,-73.97598267,40.76053619,1,N,-73.98314667,40.7281723,1,11.5,0.5,0.5,2,0,0.3,14.8
1,3/1/2016 0:00,3/1/2016 0:05,1,0.8,-73.97419739,40.75098801,1,N,-73.98958588,40.75673676,2,5.5,0.5,0.5,0,0,0.3,6.8
2,3/1/2016 0:00,3/1/2016 0:13,1,2.85,-73.95240784,40.81066132,1,N,-73.97737122,40.78435898,1,12,0.5,0.5,2.66,0,0.3,15.96
2,3/1/2016 0:00,3/1/2016 0:15,1,4.33,-73.95482635,40.78363037,1,N,-73.99717712,40.73490524,1,15,0.5,0.5,3.26,0,0.3,19.56
2,3/1/2016 0:00,3/1/2016 0:14,1,5.06,-73.97641754,40.78583908,1,N,-73.94049835,40.84296036,1,17,0.5,0.5,3.1,0,0.3,21.4
2,3/1/2016 0:00,3/1/2016 0:03,1,0.54,-73.95626068,40.80332947,1,N,-73.96305847,40.80189896,1,4.5,0.5,0.5,0,0,0.3,5.8
1,3/1/2016 0:00,3/1/2016 0:06,1,1.1,-73.98860168,40.75708771,1,N,-73.98882294,40.76893234,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,3/1/2016 0:00,3/1/2016 0:24,1,9.5,-73.97509003,40.75059509,1,N,-73.96178436,40.65417862,1,29,0.5,0.5,6.05,0,0.3,36.35
2,3/1/2016 0:00,3/1/2016 0:04,3,0.55,-73.94594574,40.79274368,1,N,-73.94728851,40.79091644,2,4,0.5,0.5,0,0,0.3,5.3
1,3/1/2016 0:00,3/1/2016 0:06,1,1.5,-73.98848724,40.73735428,1,N,-73.99694824,40.71928024,3,7,0.5,0.5,0,0,0.3,8.3
1,3/1/2016 0:00,3/1/2016 0:11,1,2.4,-73.97399902,40.7431221,1,N,-73.967659,40.77033234,2,10.5,0.5,0.5,0,0,0.3,11.8
1,3/1/2016 0:00,3/1/2016 0:07,1,1.2,-73.98757935,40.7000351,1,N,-73.97296906,40.69405746,1,7,0.5,0.5,1,0,0.3,9.3
1,3/1/2016 0:00,3/1/2016 0:12,1,5.4,-73.99621582,40.75999069,1,N,-73.95303345,40.80948257,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,3/1/2016 0:00,3/1/2016 0:08,1,1.43,-73.9988327,40.72496796,1,N,-74.00899506,40.73814392,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,3/1/2016 0:00,3/1/2016 0:11,1,2.99,-73.97748566,40.75304031,1,N,-74.00258636,40.7199707,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,3/1/2016 0:00,3/1/2016 0:03,2,0.46,-74.01016998,40.71933365,1,N,-74.01359558,40.71672058,2,4,0.5,0.5,0,0,0.3,5.3
2,3/1/2016 0:00,3/1/2016 0:11,1,2.91,0,0,1,N,0,0,1,12,0.5,0.5,3.32,0,0.3,16.62
1,3/1/2016 0:00,3/1/2016 0:12,1,3.4,-73.98661041,40.76193619,1,N,-73.94239044,40.74867249,1,12.5,0.5,0.5,4.1,0,0.3,17.9
1,3/1/2016 0:00,3/1/2016 0:03,1,0.9,-73.97314453,40.76403046,1,N,-73.98130798,40.75306702,1,4.5,0.5,0.5,2,0,0.3,7.8
2,3/1/2016 0:00,3/1/2016 0:07,1,1.32,-73.99399567,40.72010803,1,N,-73.98394775,40.73762512,2,7,0.5,0.5,0,0,0.3,8.3
1,3/1/2016 0:00,3/1/2016 0:07,1,1,-73.98197937,40.76304245,1,N,-73.96868896,40.75478363,2,6,0.5,0.5,0,0,0.3,7.3
2,3/1/2016 0:00,3/1/2016 0:16,1,4.76,-74.00792694,40.74817276,1,N,-73.96783447,40.79297638,2,17.5,0.5,0.5,0,0,0.3,18.8
2,3/1/2016 0:00,3/1/2016 0:08,1,4.51,-73.97218323,40.79489136,1,N,-73.9393692,40.84827042,1,14,0.5,0.5,2,0,0.3,17.3
2,3/1/2016 0:00,3/1/2016 0:08,1,1.42,-73.97393799,40.75355148,1,N,-73.98504639,40.76599884,1,7,0.5,0.5,1.66,0,0.3,9.96
1,3/1/2016 0:00,3/1/2016 0:08,2,2.3,-73.97753143,40.75334167,1,N,-74.0013504,40.73129272,1,9,0.5,0.5,3.05,0,0.3,13.35
1,3/1/2016 0:00,3/1/2016 0:05,1,0.5,-73.97672272,40.68385696,1,N,-73.97851563,40.68935776,1,5,0.5,0.5,4,0,0.3,10.3
2,3/1/2016 0:00,3/1/2016 0:21,1,5.66,-73.97499847,40.75767136,1,N,-73.89971924,40.72565842,2,20,0.5,0.5,0,0,0.3,21.3
2,3/1/2016 0:00,3/1/2016 0:05,6,1.47,-73.97740936,40.75219345,1,N,-73.99633789,40.74768829,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,3/1/2016 0:00,3/1/2016 0:15,1,2.8,-74.00601196,40.74011993,1,N,-73.97261047,40.75631714,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,3/1/2016 0:00,3/1/2016 0:39,3,18.34,-73.79316711,40.65682983,5,N,-73.79316711,40.65682983,2,58.34,0,0.5,0,0,0.3,59.14
2,3/1/2016 0:00,3/1/2016 0:07,6,1.74,-73.9786377,40.76277924,1,N,-73.97730255,40.78361893,1,8,0.5,0.5,1.86,0,0.3,11.16
1,3/1/2016 0:00,3/1/2016 0:40,1,20.2,-73.78993225,40.64365005,2,Y,-73.97976685,40.71455765,2,52,0,0.5,0,0,0.3,52.8
2,3/1/2016 0:00,3/1/2016 0:05,1,0.9,-73.97323608,40.75959015,1,N,-73.98795319,40.76502609,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,3/1/2016 0:00,3/1/2016 0:14,1,3.37,-73.95195007,40.77960968,1,N,-73.98918915,40.75630951,1,13,0.5,0.5,1,0,0.3,15.3
2,3/1/2016 0:00,3/1/2016 0:10,1,1.2,-73.97566986,40.75677109,1,N,-73.98316193,40.76688385,1,8,0.5,0.5,2.32,0,0.3,11.62
2,3/1/2016 0:00,3/1/2016 0:38,2,18.95,-73.79023743,40.64403915,2,N,-73.96041107,40.81586838,2,52,0,0.5,0,5.54,0.3,58.34
1,3/1/2016 0:00,3/1/2016 0:13,4,2.5,-73.98733521,40.73789978,1,N,-73.98337555,40.76454163,1,11,0.5,0.5,3.07,0,0.3,15.37
2,3/1/2016 0:00,3/1/2016 0:15,6,3.32,-73.9969635,40.72977829,1,N,-73.99897003,40.76095963,1,13,0.5,0.5,1,0,0.3,15.3
1,3/1/2016 0:00,3/1/2016 0:13,1,3.9,-73.99159241,40.72639465,1,N,-73.95220947,40.74953079,2,14,0.5,0.5,0,0,0.3,15.3
1,3/1/2016 0:00,3/1/2016 0:01,2,0.2,-73.98856354,40.74924088,1,N,-73.98527527,40.75021362,2,3,0.5,0.5,0,0,0.3,4.3
2,3/1/2016 0:00,3/1/2016 0:12,1,2.81,-73.98783875,40.74422073,1,N,-73.97911835,40.71376419,1,12,0.5,0.5,3.32,0,0.3,16.62
2,3/1/2016 0:00,3/1/2016 0:18,5,7.91,-73.98805237,40.75964737,1,N,-73.93750763,40.83939362,1,24.5,0.5,0.5,5.16,0,0.3,30.96
1,3/1/2016 0:00,3/1/2016 0:12,1,2.9,-73.98555756,40.74190521,1,N,-73.95589447,40.7746048,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,3/1/2016 0:00,3/1/2016 0:33,1,10,-73.96387482,40.80819702,1,N,-73.95819092,40.71068954,1,33,0.5,0.5,5,0,0.3,39.3
2,3/1/2016 0:00,3/1/2016 0:04,1,1.07,-73.97466278,40.75336838,1,N,-73.98757172,40.7472496,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,3/1/2016 0:00,3/1/2016 0:23,2,9.1,-73.97673035,40.78847504,1,N,-73.860466,40.83351898,2,27.5,0.5,0.5,0,0,0.3,28.8
1,3/1/2016 0:00,3/1/2016 0:04,1,0.5,-73.99118805,40.72389603,1,N,-73.99319458,40.71660233,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,3/1/2016 0:00,3/1/2016 0:03,1,0.7,-73.98664093,40.76170349,1,N,-73.98216248,40.77064514,1,4,0.5,0.5,2,0,0.3,7.3
1,3/1/2016 0:00,3/1/2016 0:36,1,18.9,-73.78217316,40.64477158,2,N,-73.98522949,40.78030777,1,52,0,0.5,7,0,0.3,59.8
1,3/1/2016 0:00,3/1/2016 0:04,1,0.7,-73.97136688,40.7578125,1,N,-73.97218323,40.74972916,1,5,0.5,0.5,2,0,0.3,8.3
2,3/1/2016 0:00,3/1/2016 0:06,1,1.47,-73.98297882,40.74473953,1,N,-73.99188232,40.72655106,1,7,0.5,0.5,1.66,0,0.3,9.96
2,3/1/2016 0:00,3/1/2016 0:04,1,0.58,-73.96846771,40.75896835,1,N,-73.96259308,40.76401138,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,3/1/2016 0:00,3/1/2016 0:11,1,2.59,-73.97588348,40.76015854,1,N,-74.00469208,40.73810959,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,3/1/2016 0:00,3/1/2016 0:29,6,5.98,-73.99207306,40.74994278,1,N,-73.93786621,40.69880676,1,23.5,0.5,0.5,6.2,0,0.3,31
1,3/1/2016 0:00,3/1/2016 0:08,1,1.1,-73.96805573,40.7593689,1,N,-73.98141479,40.76885223,1,7,0.5,0.5,1.65,0,0.3,9.95
2,3/1/2016 0:00,3/1/2016 0:02,1,0.42,-73.99978638,40.72190094,1,N,-73.99497223,40.71852112,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,3/1/2016 0:01,3/1/2016 0:29,1,9.55,-73.93865967,40.84545898,1,N,-73.92498016,40.74037552,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
2,3/1/2016 0:01,3/1/2016 0:02,1,0.35,-73.9625473,40.77000809,1,N,-73.966362,40.76784134,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,3/1/2016 0:01,3/1/2016 0:21,3,8.97,-73.97431183,40.76211166,1,N,-73.90825653,40.84886932,1,27,0.5,0.5,1.7,0,0.3,30
2,3/1/2016 0:01,3/1/2016 0:08,1,3.49,-73.87437439,40.77379227,1,N,-73.92630005,40.76366043,1,11.5,0.5,0.5,2.56,0,0.3,15.36
